"","sites","siteID"
"853","Branch Lake CE10410",853
"854","Branch Lake CE13020x",854
"855","Branch Lake CE13163",855
"856","Branch Lake CE6484",856
"857","Branch Lake CE8899",857
"858","Branch Lake CWNewBlue25x",858
"859","Branch Lake NW14687",859
"860","Branch Lake NW21056x",860
"861","Branch Lake NW27602x",861
"862","Branch Lake NW4862",862
"863","Branch Lake NW6768",863
"864","Branch Lake SW12945",864
"865","Branch Lake SW1879",865
"866","Branch Lake SW3010",866
"867","Branch Lake SW51111x",867
"868","Branch Lake SW9321x",868
"869","Branch Lake SWB_42",869
"870","Brandy Pond CE14655",870
"871","Brandy Pond CE16211",871
"872","Brandy Pond CE2805",872
"873","Brandy Pond CE2937",873
"874","Brandy Pond CE9954",874
"875","Brandy Pond SW11934",875
"876","Brandy Pond SW16768",876
"877","Brandy Pond SW5906",877
"878","Brandy Pond SW6841",878
"879","Brandy Pond SW9072",879
"880","Brassua Lake East CE1024",880
"881","Brassua Lake East CE13208",881
"882","Brassua Lake East CE13438",882
"883","Brassua Lake East CE16975",883
"884","Brassua Lake East CE9008",884
"885","Brassua Lake East NW10971",885
"886","Brassua Lake East NW12362",886
"887","Brassua Lake East NW13299",887
"888","Brassua Lake East NW18248",888
"889","Brassua Lake East NW7986",889
"890","Brassua Lake East SW11317",890
"891","Brassua Lake East SW1265",891
"892","Brassua Lake East SW14516",892
"893","Brassua Lake East SW15350",893
"894","Brassua Lake East SW254",894
"895","Brassua Lake West CE12608",895
"896","Brassua Lake West CE13972",896
"897","Brassua Lake West CE17680",897
"898","Brassua Lake West CE4574x",898
"899","Brassua Lake West CE5495",899
"900","Brassua Lake West NW13824",900
"901","Brassua Lake West NW3446",901
"902","Brassua Lake West NW4790",902
"903","Brassua Lake West NW7974",903
"904","Brassua Lake West NW9592",904
"905","Brassua Lake West SW14866",905
"906","Brassua Lake West SW17901",906
"907","Brassua Lake West SW17964",907
"908","Brassua Lake West SW2856",908
"909","Brassua Lake West SW9612",909
"910","Brewer Lake CE13407",910
"911","Brewer Lake CE6331",911
"912","Brewer Lake CE7135",912
"913","Brewer Lake CE8143",913
"914","Brewer Lake CE922x",914
"915","Brewer Lake NW10487",915
"916","Brewer Lake NW13157",916
"917","Brewer Lake NW15580x",917
"918","Brewer Lake NW17492",918
"919","Brewer Lake NW2678",919
"920","Brewer Lake SW10355",920
"921","Brewer Lake SW15412",921
"922","Brewer Lake SW24480x",922
"923","Brewer Lake SW2880",923
"924","Brewer Lake SW9552",924
"925","Bridgewater CE14367x",925
"926","Bridgewater CE17072",926
"927","Bridgewater CE5184",927
"928","Bridgewater CE6714",928
"929","Bridgewater CE8700",929
"930","Bridgewater NW16215",930
"931","Bridgewater NW18458",931
"932","Bridgewater NW3102",932
"933","Bridgewater NW5941",933
"934","Bridgewater NW648",934
"935","Bridgewater SW14588x",935
"936","Bridgewater SW15295",936
"937","Bridgewater SW1748",937
"938","Bridgewater SW66469x",938
"939","Bridgewater SW9727",939
"940","Bridgton CE10715",940
"941","Bridgton CE11799",941
"942","Bridgton CE514",942
"943","Bridgton CE6018",943
"944","Bridgton CE6136",944
"945","Bridgton CEG_18",945
"946","Bridgton NW12806x",946
"947","Bridgton NW15802",947
"948","Bridgton NW16415",948
"949","Bridgton NW19025x",949
"950","Bridgton NW2914",950
"951","Bridgton SW13917",951
"952","Bridgton SW16229",952
"953","Bridgton SW3498",953
"954","Bridgton SW56831x",954
"955","Bridgton SW7855",955
"956","Bristol CE10469",956
"957","Bristol CE18494",957
"958","Bristol CE4821",958
"959","Bristol CE5077x",959
"960","Bristol CE6432",960
"961","Bristol NW13372",961
"962","Bristol NW15199",962
"963","Bristol NW16296",963
"964","Bristol NW25469x",964
"965","Bristol NW9723",965
"966","Bristol SW11156",966
"967","Bristol SW1150",967
"968","Bristol SW17335",968
"969","Bristol SW3048",969
"970","Bristol SW66697x",970
"971","Brooklin CE14701x",971
"972","Brooklin CE41657x",972
"973","Brooklin NW13659",973
"974","Brooklin NW15812",974
"975","Brooklin NW5219x",975
"976","Brooklin NW57894x",976
"977","Brooklin NW63925x",977
"978","Brooklin NWB_12",978
"979","Brooklin NWB_24",979
"980","Brooklin SW12133x",980
"981","Brooklin SW13620x",981
"982","Brooklin SW27831x",982
"983","Brooklin SW4281",983
"984","Brooklin SW9166",984
"985","Brooks East CE11428",985
"986","Brooks East CE13105",986
"987","Brooks East CE14180",987
"988","Brooks East CE17336",988
"989","Brooks East CE3943",989
"990","Brooks East NW10636",990
"991","Brooks East NW18274",991
"992","Brooks East NW8236",992
"993","Brooks East NW8728",993
"994","Brooks East NW9662",994
"995","Brooks East SW15362",995
"996","Brooks East SW16069",996
"997","Brooks East SW17303",997
"998","Brooks East SW3247",998
"999","Brooks East SW5413",999
"1000","Brooks West CE10106",1000
"1001","Brooks West CE14263",1001
"1002","Brooks West CE48639x",1002
"1003","Brooks West CE5176",1003
"1004","Brooks West CE6043",1004
"1005","Brooks West NW10170",1005
"1006","Brooks West NW10829",1006
"1007","Brooks West NW2999",1007
"1008","Brooks West NW65",1008
"1009","Brooks West NW8651x",1009
"1010","Brooks West SW11781",1010
"1011","Brooks West SW11808",1011
"1012","Brooks West SW12281",1012
"1013","Brooks West SW12448",1013
"1014","Brooks West SW17271",1014
"1015","Brookton CE12874",1015
"1016","Brookton CE15089",1016
"1017","Brookton CE1807",1017
"1018","Brookton CE4176",1018
"1019","Brookton CE8471",1019
"1020","Brookton NW1525",1020
"1021","Brookton NW3874",1021
"1022","Brookton NW5219",1022
"1023","Brookton NW7425",1023
"1024","Brookton NW7774",1024
"1025","Brookton SW12161",1025
"1026","Brookton SW14958",1026
"1027","Brookton SW15705",1027
"1028","Brookton SW17157",1028
"1029","Brookton SW4507",1029
"1030","Brownfield CE13172",1030
"1031","Brownfield CE17065",1031
"1032","Brownfield CE18155",1032
"1033","Brownfield CE6908",1033
"1034","Brownfield CE9108x",1034
"1035","Brownfield NW1206",1035
"1036","Brownfield NW1692",1036
"1037","Brownfield NW2399",1037
"1038","Brownfield NW5738",1038
"1039","Brownfield NW7922",1039
"1040","Brownfield SW14420",1040
"1041","Brownfield SW17201",1041
"1042","Brownfield SW18461",1042
"1043","Brownfield SW3779",1043
"1044","Brownfield SW7801",1044
"1045","Brownville Junction CE17719",1045
"1046","Brownville Junction CE4849",1046
"1047","Brownville Junction CE7191",1047
"1048","Brownville Junction CE9005x",1048
"1049","Brownville Junction CE9867",1049
"1050","Brownville Junction NW16900",1050
"1051","Brownville Junction NW3195",1051
"1052","Brownville Junction NW4880",1052
"1053","Brownville Junction NW5901",1053
"1054","Brownville Junction NW9999",1054
"1055","Brownville Junction SW10665",1055
"1056","Brownville Junction SW11564",1056
"1057","Brownville Junction SW12688x",1057
"1058","Brownville Junction SW7897",1058
"1059","Brownville Junction SW946",1059
"1060","Brunswick CE11074",1060
"1061","Brunswick CE33680x",1061
"1062","Brunswick CE3539",1062
"1063","Brunswick CE61568x",1063
"1064","Brunswick CE6170x",1064
"1065","Brunswick NW18141",1065
"1066","Brunswick NW31766x",1066
"1067","Brunswick NW40231x",1067
"1068","Brunswick NW7538x",1068
"1069","Brunswick NW7742",1069
"1070","Brunswick NWG_14",1070
"1071","Brunswick SW10313x",1071
"1072","Brunswick SW15143",1072
"1073","Brunswick SW24801x",1073
"1074","Brunswick SW7320",1074
"1075","Brunswick SW7840",1075
"1076","Brunswick SWB_14",1076
"1077","Bryant Pond CE10385",1077
"1078","Bryant Pond CE10942",1078
"1079","Bryant Pond CE12248",1079
"1080","Bryant Pond CE13404",1080
"1081","Bryant Pond CE58227x",1081
"1082","Bryant Pond NW10931",1082
"1083","Bryant Pond NW429",1083
"1084","Bryant Pond NW5204",1084
"1085","Bryant Pond NW8707x",1085
"1086","Bryant Pond NW9558",1086
"1087","Bryant Pond SW11737",1087
"1088","Bryant Pond SW15794",1088
"1089","Bryant Pond SW2197",1089
"1090","Bryant Pond SW3319",1090
"1091","Bryant Pond SW6618",1091
"1092","Buckfield CE11502",1092
"1093","Buckfield CE1290",1093
"1094","Buckfield CE13389",1094
"1095","Buckfield CE1502",1095
"1096","Buckfield CE28388x",1096
"1097","Buckfield NW14542",1097
"1098","Buckfield NW14822",1098
"1099","Buckfield NW15291",1099
"1100","Buckfield NW15734x",1100
"1101","Buckfield NW17",1101
"1102","Buckfield SW11714",1102
"1103","Buckfield SW12363",1103
"1104","Buckfield SW16184",1104
"1105","Buckfield SW8981",1105
"1106","Buckfield SW9575",1106
"1107","Buckfield SWG_27",1107
"1108","Bucksport CE16455",1108
"1109","Bucksport CE17287",1109
"1110","Bucksport CE5072",1110
"1111","Bucksport CE542",1111
"1112","Bucksport CE5467x",1112
"1113","Bucksport NW15405x",1113
"1114","Bucksport NW53167x",1114
"1115","Bucksport NW8987",1115
"1116","Bucksport NW9443",1116
"1117","Bucksport NW9818",1117
"1118","Bucksport NWB_44",1118
"1119","Bucksport SW11399",1119
"1120","Bucksport SW11668",1120
"1121","Bucksport SW16987",1121
"1122","Bucksport SW28881x",1122
"1123","Bucksport SW5330",1123
"1124","Bull Brook NW12290",1124
"1125","Bull Brook NW14576",1125
"1126","Bull Brook NW17643",1126
"1127","Bull Brook NW3101",1127
"1128","Bull Brook NW3783",1128
"1129","Bull Brook SW13733",1129
"1130","Bull Brook SW2121",1130
"1131","Bull Brook SW30800x",1131
"1132","Bull Brook SW5939",1132
"1133","Bull Brook SW6680",1133
"1134","Burlington CE10467",1134
"1135","Burlington CE11002",1135
"1136","Burlington CE12415",1136
"1137","Burlington CE4656",1137
"1138","Burlington CE504",1138
"1139","Burlington NW10167",1139
"1140","Burlington NW11418",1140
"1141","Burlington NW14931",1141
"1142","Burlington NW16411",1142
"1143","Burlington NW5782",1143
"1144","Burlington SW13429",1144
"1145","Burlington SW14371",1145
"1146","Burlington SW16654",1146
"1147","Burlington SW4309",1147
"1148","Burlington SW4390",1148
"1149","Burnham CE10046",1149
"1150","Burnham CE11178",1150
"1151","Burnham CE13120",1151
"1152","Burnham CE3395x",1152
"1153","Burnham CE9892",1153
"1154","Burnham NW16744",1154
"1155","Burnham NW18096",1155
"1156","Burnham NW295",1156
"1157","Burnham NW4180",1157
"1158","Burnham NW54",1158
"1159","Burnham SW11330",1159
"1160","Burnham SW16073x",1160
"1161","Burnham SW2339",1161
"1162","Burnham SW4634",1162
"1163","Burnham SW7181",1163
"1164","Calais CE11366",1164
"1165","Calais CE13380",1165
"1166","Calais CE1730",1166
"1167","Calais CE2367",1167
"1168","Calais CE4082",1168
"1169","Calais SW14804",1169
"1170","Calais SW3269",1170
"1171","Calais SW6150x",1171
"1172","Calais SW631",1172
"1173","Calais SW9179",1173
"1174","Cambridge CE12045",1174
"1175","Cambridge CE5111",1175
"1176","Cambridge CE8448",1176
"1177","Cambridge CE9523",1177
"1178","Cambridge CE9680",1178
"1179","Cambridge NW13044",1179
"1180","Cambridge NW2048",1180
"1181","Cambridge NW51753x",1181
"1182","Cambridge NW5408",1182
"1183","Cambridge NW7504",1183
"1184","Cambridge NW7896",1184
"1185","Cambridge SW11047x",1185
"1186","Cambridge SW11492",1186
"1187","Cambridge SW12537",1187
"1188","Cambridge SW2044",1188
"1189","Cambridge SW6586",1189
"1190","Camden CE13813",1190
"1191","Camden CE15541",1191
"1192","Camden CE18539",1192
"1193","Camden CE3843",1193
"1194","Camden CE906",1194
"1195","Camden NW15327",1195
"1196","Camden NW16170",1196
"1197","Camden NW17562",1197
"1198","Camden NW3692",1198
"1199","Camden NW5034",1199
"1200","Camden SW1463",1200
"1201","Camden SW16036",1201
"1202","Camden SW4034",1202
"1203","Camden SW5293",1203
"1204","Camden SW5795",1204
"1205","Campbell Brook CE13203x",1205
"1206","Campbell Brook CE14232",1206
"1207","Campbell Brook CE17501",1207
"1208","Campbell Brook CE30359x",1208
"1209","Campbell Brook CE403x",1209
"1210","Campbell Brook SW14892",1210
"1211","Campbell Brook SW17985",1211
"1212","Campbell Brook SW1801",1212
"1213","Campbell Brook SW18449",1213
"1214","Campbell Brook SW8089",1214
"1215","Canaan CE10860",1215
"1216","Canaan CE11750",1216
"1217","Canaan CE15233",1217
"1218","Canaan CE3326x",1218
"1219","Canaan CE9603",1219
"1220","Canaan NW14460",1220
"1221","Canaan NW16280",1221
"1222","Canaan NW16704x",1222
"1223","Canaan NW19765x",1223
"1224","Canaan NW45118x",1224
"1225","Canaan SW10603x",1225
"1226","Canaan SW14728",1226
"1227","Canaan SW15875",1227
"1228","Canaan SW16857",1228
"1229","Canaan SW4287",1229
"1230","Canada Falls Lake CE10819",1230
"1231","Canada Falls Lake CE15960",1231
"1232","Canada Falls Lake CE22431x",1232
"1233","Canada Falls Lake CE49131x",1233
"1234","Canada Falls Lake CE7268",1234
"1235","Canada Falls Lake NW1208",1235
"1236","Canada Falls Lake NW14923x",1236
"1237","Canada Falls Lake NW20863x",1237
"1238","Canada Falls Lake NW4721",1238
"1239","Canada Falls Lake NW6835",1239
"1240","Canada Falls Lake SW12880",1240
"1241","Canada Falls Lake SW14896",1241
"1242","Canada Falls Lake SW18528x",1242
"1243","Canada Falls Lake SW6633",1243
"1244","Canada Falls Lake SW9760",1244
"1245","Canton CE11084",1245
"1246","Canton CE3315",1246
"1247","Canton CE7103",1247
"1248","Canton CE7379",1248
"1249","Canton CE7459",1249
"1250","Canton NW15876",1250
"1251","Canton NW17443",1251
"1252","Canton NW28506x",1252
"1253","Canton NW748",1253
"1254","Canton NW875",1254
"1255","Canton SW1262",1255
"1256","Canton SW13629",1256
"1257","Canton SW5694",1257
"1258","Canton SW6892",1258
"1259","Canton SW7573",1259
"1260","Cape Elizabeth NW11673",1260
"1261","Cape Elizabeth NW12011x",1261
"1262","Cape Elizabeth NW15764",1262
"1263","Cape Elizabeth NW626",1263
"1264","Cape Elizabeth NW7775",1264
"1265","Cape Rosier CE13134",1265
"1266","Cape Rosier CE1512",1266
"1267","Cape Rosier CE2272",1267
"1268","Cape Rosier CE3327",1268
"1269","Cape Rosier CE37037x",1269
"1270","Cape Rosier NW62567x",1270
"1271","Cape Rosier NW8029",1271
"1272","Cape Rosier NW8743",1272
"1273","Cape Rosier NW9119x",1273
"1274","Cape Rosier NW9510",1274
"1275","Caratunk CE10595",1275
"1276","Caratunk CE2897",1276
"1277","Caratunk CE31318x",1277
"1278","Caratunk CE50217x",1278
"1279","Caratunk CE9035",1279
"1280","Caratunk NW10597",1280
"1281","Caratunk NW11132",1281
"1282","Caratunk NW15723x",1282
"1283","Caratunk NW3110",1283
"1284","Caratunk NW8617x",1284
"1285","Caratunk SW11182",1285
"1286","Caratunk SW1721",1286
"1287","Caratunk SW4958",1287
"1288","Caratunk SW55930x",1288
"1289","Caratunk SW8852",1289
"1290","Caribou CE13528",1290
"1291","Caribou CE14377",1291
"1292","Caribou CE2732",1292
"1293","Caribou CE5779",1293
"1294","Caribou CE8815",1294
"1295","Caribou Lake North NW10560",1295
"1296","Caribou Lake North NW14265",1296
"1297","Caribou Lake North NW15207",1297
"1298","Caribou Lake North NW5318",1298
"1299","Caribou Lake North NW8563",1299
"1300","Caribou Lake North SW10631",1300
"1301","Caribou Lake North SW15380",1301
"1302","Caribou Lake North SW5976",1302
"1303","Caribou Lake South CE10478",1303
"1304","Caribou Lake South CE10981",1304
"1305","Caribou Lake South CE15881",1305
"1306","Caribou Lake South CE16573",1306
"1307","Caribou Lake South CE17435",1307
"1308","Caribou Lake South NW12077",1308
"1309","Caribou Lake South NW12734",1309
"1310","Caribou Lake South NW16082",1310
"1311","Caribou Lake South NW8017",1311
"1312","Caribou Lake South NW8450",1312
"1313","Caribou Lake South SW10566",1313
"1314","Caribou Lake South SW14392",1314
"1315","Caribou Lake South SW4698",1315
"1316","Caribou Lake South SW9422",1316
"1317","Caribou Lake South SW9714",1317
"1318","Caribou NW12120",1318
"1319","Caribou NW14899",1319
"1320","Caribou NW15078",1320
"1321","Caribou NW3798",1321
"1322","Caribou NW8976",1322
"1323","Caribou SW16213",1323
"1324","Caribou SW17021",1324
"1325","Caribou SW3282",1325
"1326","Caribou SW4193",1326
"1327","Caribou SW4548",1327
"1328","Carmel CE10340",1328
"1329","Carmel CE12658",1329
"1330","Carmel CE14409",1330
"1331","Carmel CE17596",1331
"1332","Carmel CE4027",1332
"1333","Carmel NW14481",1333
"1334","Carmel NW14676",1334
"1335","Carmel NW5773",1335
"1336","Carmel NW5801",1336
"1337","Carmel NW8162",1337
"1338","Carmel SW1240",1338
"1339","Carmel SW15715",1339
"1340","Carmel SW17536",1340
"1341","Carmel SW2576",1341
"1342","Carmel SW7823",1342
"1343","Carr Pond CE15808",1343
"1344","Carr Pond CE18521",1344
"1345","Carr Pond CE3927",1345
"1346","Carr Pond CE8485",1346
"1347","Carr Pond CE8545",1347
"1348","Carr Pond NW10600",1348
"1349","Carr Pond NW11419",1349
"1350","Carr Pond NW25345x",1350
"1351","Carr Pond NW4728",1351
"1352","Carr Pond NW9893x",1352
"1353","Carr Pond SW3036",1353
"1354","Carr Pond SW5417",1354
"1355","Carr Pond SW8037",1355
"1356","Carr Pond SW9590",1356
"1357","Carr Pond SW977",1357
"1358","Casco CE13821",1358
"1359","Casco CE13966",1359
"1360","Casco CE1521",1360
"1361","Casco CE8214",1361
"1362","Casco CE8567",1362
"1363","Casco NW14963",1363
"1364","Casco NW35321x",1364
"1365","Casco NW4518",1365
"1366","Casco NW7609",1366
"1367","Casco NW9980",1367
"1368","Casco SW1876",1368
"1369","Casco SW4653",1369
"1370","Casco SW51614x",1370
"1371","Casco SW63229x",1371
"1372","Casco SW7700",1372
"1373","Castine CE17933",1373
"1374","Castine CE3452",1374
"1375","Castine CE3476x",1375
"1376","Castine CE6342",1376
"1377","Castine CE9768",1377
"1378","Castine CEB_48",1378
"1379","Castine CEB_8",1379
"1380","Castine NW10188",1380
"1381","Castine NW15754x",1381
"1382","Castine NW3788",1382
"1383","Castine NW5020",1383
"1384","Castine NW55273x",1384
"1385","Castine SW11961",1385
"1386","Castine SW330",1386
"1387","Castine SW5290",1387
"1388","Castine SW9664",1388
"1389","Castine SW9765",1389
"1390","Catheart Mtn CE24778x",1390
"1391","Catheart Mtn CE34693x",1391
"1392","Catheart Mtn CE36189x",1392
"1393","Catheart Mtn CE3770",1393
